Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour
2.02E+13,100,10,10,0,879.499,7733.45,2904.92,27067.1,726.229,34472,785.962,885.166,782.897,964.827,1107.42,943.817,1409.06,850.322,0.232001,0.240149,0,0,1.34E-06,5.51E-06,0,0,0,0,1.28964,1.28322,1.08385,1.47588,1.13419,1.37457,3252,29061,116,972,72,646,36,317,1989.66,256.102,6963.8,64.0255,7522,977.699,1437.29,1092.17,1623.03,2401.39,1652.18,3131.6,1343.9,0.229039,0.2845,0,0,0,2.06E-06,0,0,0,0,0.720681,0.704382,0.435521,0.868336,0.334144,0.880179,700,6341,24,219,18,141,10,69
2.02E+13,100,10,15,0,712.382,7047.79,2905.24,24667.3,726.31,34531,639.922,724.908,707.54,704.778,636.682,779.367,721.793,658.585,0.208242,0.219427,0,0,2.44E-06,5.11E-06,0,0,0,0,1.23234,1.28198,1.27472,1.50899,1.19438,1.31718,4864,27503,189,904,110,597,58,306,1361.29,301.609,4764.53,75.4023,6806,491.159,888.947,962.926,962.283,752.28,1157.31,913.375,1064.85,0.150526,0.218387,0,0,0,3.37E-06,0,0,0,0,0.899724,1.00074,1.13317,1.22621,0.908976,0.815383,951,5462,27,166,25,118,16,41
2.02E+13,100,10,20,0,820.146,7580.98,2886.75,26533.4,721.687,34704,768.921,831.795,839.206,826.63,659.874,890.612,955.074,822.983,0.229463,0.233518,0,0,6.41E-06,5.19E-06,0,0,0,0,1.13504,1.31241,1.30375,1.55838,1.16379,1.35509,6614,25965,233,821,143,560,68,300,309636,4.31E+06,1.08E+06,1.08E+06,7427,901.46,1223.8,1288.49,1071.2,829.828,1335.53,1717.67,1398.03,0.220234,0.253717,0,0,7.20E-06,3.26E-06,0,0,0,0,0.78176,0.838078,1.10188,0.999959,0.650997,0.946499,1384,5584,53,182,29,118,18,59
2.02E+13,100,10,25,0,821.098,7568.05,2869.65,26488.2,717.412,34366,755.965,840.347,940.062,828.087,814.271,862.789,975.4,762.227,0.228557,0.236543,0,0,5.09E-06,7.11E-06,0,0,0,0,1.22489,1.32555,1.33929,1.52283,1.24945,1.37407,8015,24250,273,761,188,521,85,273,1696.24,357.918,5936.83,89.4795,7522,847.282,1215.69,1289.56,1138.2,1381.86,1374.23,1605.14,967.149,0.20777,0.251168,0,0,5.42E-06,1.81E-06,0,0,0,0,0.629508,0.773481,0.658966,0.934656,0.566787,0.880426,1815,5252,70,155,35,107,21,67
2.02E+13,100,10,30,0,1019.38,8619.3,2840.73,30167.5,710.181,34283,895.878,1055.45,1431.3,1101.54,1553.84,1005.56,1475.91,1150.46,0.25253,0.274262,0,0,5.25E-06,6.25E-06,0,0,0,0,1.1523,1.36601,1.30326,1.55806,1.04998,1.41421,9652,22540,314,772,213,459,108,225,310305,4.31E+06,1.09E+06,1.08E+06,8984,1101.14,1486.82,2417.95,1385.89,2300.12,1462.24,2600.65,1691.13,0.24443,0.300873,0,0,6.24E-06,4.86E-06,0,0,0,0,0.603449,0.817737,0.600388,1.01086,0.467649,0.827929,2249,6121,97,225,78,118,34,62
2.02E+13,100,10,35,0,825.68,7787.49,3028.78,27256.2,757.196,34716,820.503,827.659,827.64,850.092,916.278,765.943,959.261,755.97,0.239936,0.239011,0,0,5.69E-06,6.22E-06,0,0,0,0,1.27024,1.36924,1.37677,1.56083,1.22423,1.42671,11413,21125,378,699,277,460,134,230,1797.18,316.578,6290.13,79.1445,7580,1065.19,1128.21,1097.67,1172.03,1525.1,971.602,1776.26,1050.58,0.242141,0.252727,0,0,1.50E-06,4.28E-06,0,0,0,0,0.75753,0.911899,0.997724,1.09978,0.730225,0.825103,2459,4655,88,153,67,93,27,38
2.02E+13,100,10,40,0,980.176,8462.83,2854.73,29619.9,713.681,34326,888.246,1028.45,1237.78,1006.79,1338.18,1010.43,1278.54,881.47,0.252756,0.270092,0,0,6.64E-06,7.62E-06,0,0,0,0,1.1822,1.33969,1.24312,1.59858,1.0493,1.30497,13023,19146,401,659,315,427,155,200,304886,4.30E+06,1.07E+06,1.08E+06,8351,1123.19,1603.11,2238.77,1666.93,2310.89,1701.54,2680.5,1345.32,0.246563,0.319498,0,0,4.92E-06,4.38E-06,0,0,0,0,0.560981,0.875971,0.567046,0.928289,0.306079,0.750646,2962,4862,102,153,98,89,38,47
2.02E+13,100,10,45,0,765.892,7577.67,3024.27,26521.8,756.068,34799,773.491,759.416,772.465,760.924,803.866,729.956,780.698,764.214,0.235105,0.230106,0,0,5.06E-06,6.67E-06,0,0,0,0,1.27377,1.32806,1.43198,1.51857,1.27112,1.57768,14831,17778,536,580,335,366,172,201,309265,4.31E+06,1.08E+06,1.08E+06,7853,638.059,686.008,654.416,645.898,727.051,656.299,842.621,755.186,0.180539,0.186098,0,0,3.65E-06,7.45E-06,0,0,0,0,1.01,0.939943,1.13582,0.999324,0.957397,1.12034,3450,3943,125,118,78,67,29,43
2.02E+13,100,10,50,0,848.893,7859.9,2834.61,27509.6,708.653,34467,847.237,842.331,848.283,808.76,958.016,811.53,1511.53,860.089,0.245514,0.240651,0,0,3.90E-06,6.90E-06,0,0,0,0,1.23484,1.36345,1.2932,1.49413,1.09696,1.50073,16277,16055,544,505,376,355,186,169,309569,4.31E+06,1.08E+06,1.08E+06,7664,921.431,1088.73,1297.39,1076.81,1531.1,1110.78,2802.46,1132.7,0.219699,0.242906,0,0,1.09E-06,2.78E-06,0,0,0,0,0.842517,1.07284,0.702058,1.09851,0.353517,0.965664,3603,3581,108,114,91,74,56,37
2.02E+13,100,0,0,1,1323.55,9594.39,2763.6,33580.4,690.901,33305,0,1326.49,0,1338.5,0,1211.75,0,1242.87,0,0.307217,0,0,0,6.22E-06,0,0,0,0,0,1.22679,0,1.48348,0,1.3332,0,31230,0,1019,0,703,0,353,311639,4.31E+06,1.09E+06,1.08E+06,9186,0,2470.37,0,2609.71,0,2249.07,0,2305.8,0,0.431757,0,0,0,2.08E-06,0,0,0,0,0,0.529311,0,0.796069,0,0.740041,0,8627,0,273,0,190,0,96
2.02E+13,100,0,5,1,733.931,7195.82,2917.32,25185.4,729.33,34552,673.185,738.202,680.979,715.658,775.032,727.904,524.091,722.773,0.223655,0.221467,0,0,3.20E-06,5.58E-06,0,0,0,0,1.59967,1.32406,1.74268,1.52724,1.25943,1.35157,1679,30796,48,1004,31,653,11,330,309217,4.31E+06,1.08E+06,1.08E+06,6990,502.201,779.311,547.375,795.234,569.857,678.361,0,788.778,0.162138,0.198886,0,0,1.42E-05,4.39E-06,0,0,0,0,1.24331,1.0552,1.39225,1.1413,0,1.26058,328,6268,8,197,7,119,0,63
2.02E+13,100,0,10,1,726.956,7104.36,3092.51,24865.3,773.127,34506,661.02,734.239,618.983,755.405,573.819,746.693,680.667,688.123,0.220958,0.219481,0,0,3.94E-06,7.24E-06,0,0,0,0,1.44572,1.33908,1.4596,1.5658,1.60146,1.41629,3257,29090,116,972,72,646,36,317,1337.31,350.838,4680.59,87.7095,7015,552.198,838.256,386.913,794.284,515.846,928.766,832,651.138,0.180542,0.201385,0,0,0,4.07E-06,0,0,0,0,0.847546,0.92968,1.26472,1.28519,1.56314,0.972042,610,5968,23,204,13,124,8,65
2.02E+13,100,0,15,1,763.72,7340.75,2990.26,25692.6,747.565,34530,688.14,779.103,695.481,761.023,649.082,776.879,583.793,682.275,0.226884,0.22679,0,0,8.09E-06,7.76E-06,0,0,0,0,1.48697,1.27512,1.52156,1.49627,1.47646,1.34064,4864,27502,189,904,110,597,58,306,309430,4.31E+06,1.08E+06,1.08E+06,6684,759.841,1180.48,760.542,1203.07,962.5,1225.8,436,990.667,0.197713,0.248252,0,0,0,5.89E-06,0,0,0,0,0.979145,0.810772,1.0972,0.949964,1.0956,0.764173,901,5388,24,169,20,118,16,48
2.02E+13,100,0,20,1,686.873,7073.6,3069.7,24757.6,767.425,34684,687.899,687.024,681.931,670.708,645.301,721.85,630.925,666.233,0.22681,0.214805,0,0,6.15E-06,6.61E-06,0,0,0,0,1.37012,1.33286,1.64181,1.61092,1.53963,1.38711,6625,25935,233,821,143,560,67,300,309031,4.31E+06,1.08E+06,1.08E+06,6949,579.608,625.49,626.122,590.937,568.786,679.918,605.875,588.966,0.174369,0.170269,0,0,7.12E-06,5.23E-06,0,0,0,0,1.02628,1.02409,1.35442,1.19661,1.26994,1.04796,1243,5286,49,158,28,110,16,59
2.02E+13,100,0,25,1,714.746,7107.1,3007.23,24874.8,751.808,34445,663.283,731.32,686.044,717.35,655.151,745.333,791.655,731.473,0.220723,0.219463,0,0,1.20E-05,6.80E-06,0,0,0,0,1.50477,1.29532,1.6109,1.5313,1.65203,1.32125,8020,24318,273,763,192,522,84,273,1296.47,232.968,4537.66,58.242,6368,615.613,1003.98,527.362,970.346,552.655,1074.99,660.526,1108.87,0.174112,0.22389,0,0,1.33E-05,2.19E-06,0,0,0,0,0.918726,0.856154,1.22139,0.982166,1.00943,0.914259,1466,4538,47,127,29,88,19,54
2.02E+13,100,0,30,1,757.842,7537.1,3205.28,26379.9,801.321,34665,767.509,751.964,757.466,801.074,814.074,740.824,792.706,749.432,0.243006,0.22659,0,0,7.00E-06,7.43E-06,0,0,0,0,1.51485,1.40744,1.82812,1.56433,1.63956,1.47917,9746,22811,313,782,216,461,109,227,309220,4.31E+06,1.08E+06,1.08E+06,7560,621.724,683.756,568.015,701.117,626.088,655.629,740.958,656.327,0.183706,0.18494,0,0,1.76E-06,8.05E-06,0,0,0,0,1.167,1.12386,1.23077,1.25453,1.4792,1.04105,2073,5003,66,188,57,97,24,52
2.02E+13,100,0,35,1,725.499,7420.5,3300.25,25971.7,825.064,34708,748.059,713.847,738.961,709.441,746.993,691.959,782.761,713.061,0.240923,0.221238,0,0,7.55E-06,5.62E-06,0,0,0,0,1.56237,1.37568,1.72936,1.54496,1.64153,1.451,11394,21133,380,699,277,461,134,230,309152,4.31E+06,1.08E+06,1.08E+06,7385,583.533,643.796,603.152,607.514,601.47,638.031,532.5,597.214,0.177211,0.180393,0,0,8.82E-06,1.94E-06,0,0,0,0,1.16646,1.0109,1.26652,1.0822,0.912932,1.06375,2479,4442,92,140,66,96,28,42
2.02E+13,100,0,40,1,1131.62,9319.17,3145.95,32617.1,786.488,34160,1034.71,1195.21,1020.83,1247.72,1116.88,1208.54,1042.15,1128.96,0.289161,0.292506,0,0,9.24E-06,8.20E-06,0,0,0,0,1.50975,1.28108,1.7733,1.52824,1.49733,1.29643,12964,19044,402,656,316,425,155,198,310796,4.31E+06,1.09E+06,1.08E+06,9528,1339.34,1809.64,1280.5,1981.96,1443.16,1976.77,1472.11,1578.23,0.293859,0.340971,0,0,1.15E-05,3.65E-06,0,0,0,0,1.0089,0.759078,1.22534,0.791613,0.907911,0.627271,3379,5566,98,186,95,107,37,60
2.02E+13,100,0,45,1,974.298,8676.39,3204.2,30367.4,801.05,34628,931.462,1006.14,904.346,1064.1,1096.5,1005.09,957.851,997.677,0.271585,0.263991,0,0,7.96E-06,6.93E-06,0,0,0,0,1.46854,1.27244,1.73861,1.41564,1.65167,1.49328,14748,17694,535,579,333,364,174,201,2283.92,549.112,7993.73,137.278,8619,1036.65,1499.99,1028.28,1640.54,1356.4,1560.51,1081.95,1511.15,0.256856,0.304219,0,0,9.61E-06,8.27E-06,0,0,0,0,1.14223,0.815442,1.19913,0.712549,1.25016,0.911184,3581,4484,140,141,100,85,40,48
2.02E+13,100,0,50,1,985.761,8867.24,3277.56,31035.4,819.39,34756,968.228,1005.07,967.254,991.285,963.638,943.193,983.795,1023.08,0.278317,0.265687,0,0,1.25E-05,1.06E-05,0,0,0,0,1.52424,1.31467,1.67058,1.48498,1.79008,1.50692,16402,16193,548,508,387,358,190,170,310217,4.31E+06,1.09E+06,1.08E+06,9109,1036.17,1385.85,1114.14,1364.69,1084.84,1388.51,920.741,1304.38,0.251569,0.287592,0,0,1.27E-05,1.58E-05,0,0,0,0,1.16547,0.840435,1.23551,1.11091,1.21677,0.921637,4207,4327,137,138,106,92,54,48
2.02E+13,100,2,0,1,1323.55,9594.39,2763.6,33580.4,690.901,33305,0,1326.49,0,1338.5,0,1211.75,0,1242.87,0,0.307217,0,0,0,6.22E-06,0,0,0,0,0,1.22679,0,1.48348,0,1.3332,0,31230,0,1019,0,703,0,353,311642,4.31E+06,1.09E+06,1.08E+06,9186,0,2470.37,0,2609.71,0,2249.07,0,2305.8,0,0.431757,0,0,0,2.08E-06,0,0,0,0,0,0.529311,0,0.796069,0,0.740041,0,8627,0,273,0,190,0,96
2.02E+13,100,2,5,1,1049.43,8582.26,2750.8,30037.9,687.7,34482,993.241,1054.93,912.521,1006.52,821.968,1016.95,537.545,1073.87,0.266723,0.264715,0,0,9.62E-06,8.30E-06,0,0,0,0,1.45541,1.25189,1.70656,1.43493,1.26736,1.28476,1671,30737,48,1002,31,653,11,329,2659.91,343.916,9309.69,85.979,8256,1637.98,1863.36,1094.83,1863.08,1073.6,1851.42,298,2149.25,0.319123,0.342126,0,0,0,0,0,0,0,0,0.837519,0.695621,1.30403,0.830058,0.585812,0.749764,392,7409,12,224,5,140,1,73
2.02E+13,100,2,10,1,862.073,7667.38,2973.89,26835.8,743.473,34525,774.138,871.009,705.845,886.465,681.375,923.728,909.389,838.849,0.234363,0.23718,0,0,2.76E-06,7.72E-06,0,0,0,0,1.43943,1.29308,1.31349,1.48137,1.52471,1.39941,3262,29104,116,972,72,646,36,317,309791,4.31E+06,1.08E+06,1.08E+06,7358,923.086,1416.53,617.13,1372.33,1048.07,1699.75,1185.1,1348.74,0.224443,0.278192,0,0,0,5.88E-06,0,0,0,0,0.987482,0.770473,1.02958,0.87089,0.991529,0.82883,698,6207,23,209,14,132,10,65
2.02E+13,100,2,15,1,891.526,7859.72,2921.28,27509,730.32,34312,811.675,905.079,889.665,943.314,643.688,939.022,751.554,809.073,0.24133,0.24489,0,0,6.27E-06,5.20E-06,0,0,0,0,1.44271,1.26238,1.42172,1.4841,1.42534,1.32701,4824,27341,188,901,109,591,56,302,2123.42,337.146,7431.96,84.2865,7932,1040.38,1405.81,1237.38,1459.41,731.308,1522.39,860.556,1316.26,0.247052,0.288288,0,0,1.14E-05,2.02E-06,0,0,0,0,0.997432,0.840497,1.21481,0.977773,1.04194,0.699423,1113,6324,37,219,26,141,18,54
2.02E+13,100,2,20,1,791.714,7449.12,2975.02,26071.9,743.755,34307,765.507,798.654,722.576,841.02,776.275,786.537,776.623,704.287,0.233473,0.230743,0,0,9.65E-06,8.30E-06,0,0,0,0,1.3071,1.32694,1.52868,1.5888,1.43015,1.36656,6524,25682,229,817,142,551,69,293,309503,4.31E+06,1.08E+06,1.08E+06,7115,879.441,1120.14,891.583,1197.1,1018.06,1072.77,877.526,947.078,0.210084,0.244498,0,0,1.45E-05,1.93E-06,0,0,0,0,0.93972,0.950863,1.09204,1.09197,0.944619,0.902456,1301,5382,48,177,34,103,19,51
2.02E+13,100,2,25,1,883.727,7823.89,2950.31,27383.6,737.576,34039,825.744,901.648,813.468,953.67,785.121,935.394,839.759,852.289,0.242425,0.245628,0,0,7.81E-06,7.70E-06,0,0,0,0,1.44153,1.29546,1.59343,1.52162,1.59919,1.34414,7935,24021,269,751,190,520,83,270,1906.79,352.489,6673.75,88.1223,7671,1090.45,1378.89,860.273,1403.73,1078.71,1589.24,899.833,1284.89,0.239378,0.274871,0,0,5.78E-06,6.21E-06,0,0,0,0,0.780714,0.708499,1.10426,0.827583,0.857804,0.870473,1737,5471,55,181,34,112,18,63
2.02E+13,100,2,30,1,851.424,7885.5,3063.87,27599.3,765.969,34702,839.975,853.22,879.366,900.075,920.162,844.219,785.138,939.097,0.247133,0.239711,0,0,7.70E-06,5.18E-06,0,0,0,0,1.43146,1.37221,1.71331,1.49858,1.48078,1.40531,9782,22811,314,782,216,461,109,227,309643,4.31E+06,1.08E+06,1.08E+06,7600,919.267,1200.75,1032.49,1197.93,1172.92,1171.81,771.667,1213.12,0.218426,0.253012,0,0,0,3.71E-06,0,0,0,0,0.983018,0.868518,1.147,0.979577,1.14036,0.824743,2115,4995,74,183,49,104,24,56
2.02E+13,100,2,35,1,754.559,7575.47,3256.16,26514.2,814.04,34713,767.797,747.38,770.603,771.569,764.444,736.813,781.94,687.665,0.239976,0.229002,0,0,7.69E-06,3.03E-06,0,0,0,0,1.52066,1.39414,1.67672,1.53326,1.54816,1.42657,11401,21133,378,699,277,461,134,230,309363,4.31E+06,1.08E+06,1.08E+06,7665,659.284,754.465,681.393,782.312,593.942,684.573,653.542,785.029,0.191774,0.207688,0,0,1.55E-05,2.63E-06,0,0,0,0,1.12934,1.10117,1.21878,1.18809,1.02022,1.11536,2500,4685,89,154,69,110,24,34
2.02E+13,100,2,40,1,767.841,7621.34,3212.39,26674.7,803.097,34686,808.108,740.142,838.924,729.579,817.549,751.63,760.647,736.95,0.246595,0.226218,0,0,7.65E-06,8.32E-06,0,0,0,0,1.49528,1.35402,1.66668,1.57964,1.44224,1.2986,13169,19335,410,662,319,433,156,202,309295,4.31E+06,1.08E+06,1.08E+06,7654,645.324,722.32,589.899,723.812,750.8,706.932,595.556,764.37,0.186603,0.196357,0,0,5.14E-06,5.49E-06,0,0,0,0,1.06726,1.04727,1.44472,1.19189,1.09761,0.866861,2984,4212,89,133,75,88,27,46
2.02E+13,100,2,45,1,816.163,7909.53,3245.99,27683.4,811.498,34804,842.291,793.223,859.634,794.541,895.176,754.172,852.874,812.711,0.251648,0.23493,0,0,7.86E-06,4.85E-06,0,0,0,0,1.47471,1.32861,1.66986,1.48262,1.59231,1.52165,14834,17778,536,580,335,366,174,201,1541.08,540.4,5393.78,135.1,8186,711.5,786.121,703.065,789.16,719.912,876.742,671.632,702.189,0.1972,0.207114,0,0,3.21E-06,2.95E-06,0,0,0,0,1.11728,1.0141,1.26602,1.03344,1.23113,0.893211,3579,4095,139,125,91,66,38,53
2.02E+13,100,2,50,1,1030.39,8782.02,3037.23,30737.1,759.306,34296,965.213,1103.16,914.932,984.66,915.688,1018.05,1061.73,1145.19,0.268717,0.277381,0,0,5.35E-06,6.96E-06,0,0,0,0,1.43111,1.2936,1.5204,1.43142,1.57873,1.41273,16184,15982,544,503,375,354,187,167,2435.99,412.404,8525.98,103.101,9091,1041.5,1584.09,1007.08,1426.12,905.265,1629.78,1189.5,1645.63,0.245077,0.316264,0,0,1.92E-06,1.07E-06,0,0,0,0,0.989137,0.873318,0.983955,0.981055,1.02466,0.765115,4059,4477,126,137,102,89,50,51
2.02E+13,100,5,0,1,1323.55,9594.39,2763.6,33580.4,690.901,33305,0,1326.49,0,1338.5,0,1211.75,0,1242.87,0,0.307217,0,0,0,6.22E-06,0,0,0,0,0,1.22679,0,1.48348,0,1.3332,0,31230,0,1019,0,703,0,353,311639,4.31E+06,1.09E+06,1.08E+06,9186,0,2470.37,0,2609.71,0,2249.07,0,2305.8,0,0.431757,0,0,0,2.08E-06,0,0,0,0,0,0.529311,0,0.796069,0,0.740041,0,8627,0,273,0,190,0,96
2.02E+13,100,5,5,1,750.761,7302.96,2929.57,25560.4,732.393,34558,698.695,754.57,755.312,717.926,684.226,749.242,498.091,777.067,0.2261,0.224769,0,0,1.88E-05,6.39E-06,0,0,0,0,1.52102,1.33158,1.78061,1.53581,1.19301,1.35893,1679,30802,48,1004,31,653,11,330,309302,4.31E+06,1.08E+06,1.08E+06,6875,510.095,897.599,696.2,857.593,282,842.191,10,1099.03,0.155628,0.217264,0,0,0,2.58E-06,0,0,0,0,0.977558,1.03528,0.844239,1.30575,0.102246,1.21109,336,6164,10,182,6,115,1,61
2.02E+13,100,5,10,1,759.129,7252.09,3038.34,25382.3,759.586,34525,726.381,762.577,674.879,783.519,679.583,777.865,768.778,714.319,0.229319,0.223476,0,0,5.49E-06,6.64E-06,0,0,0,0,1.4444,1.31982,1.40777,1.52241,1.58262,1.40732,3262,29104,116,972,72,646,36,317,309377,4.31E+06,1.08E+06,1.08E+06,7278,735.535,925.222,481.091,897.883,827.5,1133.54,808.9,780.302,0.202708,0.215136,0,0,6.65E-06,4.01E-06,0,0,0,0,1.00076,0.863444,1.28234,1.15687,1.25493,0.914089,667,6173,22,206,14,123,10,63
2.02E+13,100,5,15,1,785.038,7395.9,2958.6,25885.7,739.649,34531,736.091,794.075,782.074,788.101,690.827,821.556,777.741,707.637,0.229801,0.228271,0,0,6.76E-06,4.55E-06,0,0,0,0,1.46633,1.27099,1.4168,1.4863,1.38897,1.33582,4864,27503,189,904,110,597,58,306,1626.86,305.457,5694.02,76.3642,7122,754.237,1146.03,857.297,1229.58,866.64,1225.74,814.842,1175.59,0.19946,0.246977,0,0,0,0,0,0,0,0,0.98845,0.913383,1.19504,1.05996,0.849454,0.799574,1078,5614,37,176,25,129,19,44
2.02E+13,100,5,20,1,695.082,7075.01,3022.61,24762.5,755.651,34707,701.794,694.463,666.232,691.032,643.49,701.396,687.224,648.623,0.225266,0.215066,0,0,7.59E-06,5.15E-06,0,0,0,0,1.30241,1.32995,1.57657,1.59648,1.46411,1.36558,6618,25965,233,821,143,560,67,300,1179.3,429.399,4127.53,107.35,6988,567.394,683.726,594.458,629.733,615.536,623.39,665.733,567.627,0.171642,0.183586,0,0,0,1.95E-06,0,0,0,0,0.969597,1.04933,1.41043,1.19088,1.07122,1.06418,1344,5237,48,165,28,100,15,51
2.02E+13,100,5,25,1,795.851,7529.65,3047.84,26353.8,761.961,34484,747.435,813.872,824.792,753.427,764.358,769.977,857.624,761.414,0.231918,0.232804,0,0,6.82E-06,6.76E-06,0,0,0,0,1.45545,1.33382,1.6205,1.5413,1.60956,1.38176,8056,24318,274,763,193,522,85,273,309569,4.31E+06,1.08E+06,1.08E+06,7020,787.032,1282,770.905,944.471,716.7,1222.85,660.542,1216.2,0.204066,0.268047,0,0,4.96E-06,5.49E-06,0,0,0,0,0.919671,0.880516,1.32722,1.04919,0.749612,0.974335,1736,4854,63,155,40,92,24,56
2.02E+13,100,5,30,1,1091.65,9080.46,3032.71,31781.6,758.178,34564,1069.48,1097.57,1113.55,1201,1091.84,1159.43,899.917,991.097,0.282555,0.278521,0,0,1.11E-05,5.96E-06,0,0,0,0,1.37887,1.37136,1.69828,1.5004,1.41406,1.43464,9696,22766,312,782,212,461,108,227,310807,4.31E+06,1.09E+06,1.08E+06,9324,1524.34,1696.96,1585.04,1662.09,1486.28,1726.43,1228.55,1565.44,0.314893,0.337808,0,0,3.35E-06,2.88E-06,0,0,0,0,0.945404,0.842774,1.17089,0.97836,0.886831,1.12529,2495,6230,84,238,58,136,29,54
2.02E+13,100,5,35,1,759.64,7559.77,3266.83,26459.2,816.707,34710,776.195,751.035,792.481,752.408,765.213,730.603,832.276,707.017,0.241126,0.227673,0,0,1.03E-05,6.58E-06,0,0,0,0,1.53763,1.38814,1.67463,1.54544,1.5644,1.43193,11398,21133,378,699,277,461,134,230,309333,4.31E+06,1.08E+06,1.08E+06,7730,664.593,750.718,755.225,734.048,570.746,723.412,697.667,685.1,0.188681,0.199514,0,0,1.06E-05,3.76E-06,0,0,0,0,1.13488,1.06036,1.13857,1.1619,0.883514,0.922063,2518,4733,89,147,71,102,30,40
2.02E+13,100,5,40,1,780.755,7690.52,3222.85,26916.8,805.713,34674,806.916,761.601,835.353,767.32,814.378,799.804,752.949,771.46,0.247018,0.229661,0,0,6.56E-06,7.81E-06,0,0,0,0,1.48292,1.37045,1.62054,1.59262,1.47096,1.34387,13157,19335,408,662,320,433,157,202,309333,4.31E+06,1.08E+06,1.08E+06,7692,675.601,763.27,622.289,865.124,714.079,742.483,695.958,821.723,0.189258,0.201606,0,0,6.30E-06,6.59E-06,0,0,0,0,1.10861,1.11597,1.17998,1.08138,1.14274,0.886793,2895,4334,90,137,76,89,24,47
2.02E+13,100,5,45,1,906.065,8345.06,3260.32,29207.7,815.08,34577,923.095,889.181,914.161,909.948,1027.02,890.408,960.913,887.502,0.266677,0.249996,0,0,1.20E-05,8.61E-06,0,0,0,0,1.49307,1.31211,1.71407,1.5161,1.63323,1.50713,14743,17654,533,574,334,365,173,201,2067.58,611.15,7236.53,152.787,8373,1004.65,1142.99,952.392,1330.59,1024.7,1323.18,1061,1167.14,0.251927,0.2626,0,0,8.89E-06,1.01E-05,0,0,0,0,1.22467,0.966093,1.29936,1.09617,1.26904,1.10762,3639,4202,143,123,99,78,39,50
